OriginalUser,Module,NumOfTrnData,NumOfTstData,NumOfAttData,NumOfAtt,FRR_trn,FRRConf_trn,NumOfUnlocks_trn,FRR_tst,FRRConf_tst,NumOfUnlocks_tst,FAR,NumOfAcceptTL,NumOfAcceptS,NumOfAcceptG,num_of_clf_that_decide
7stgp0r,gyr,318.0,130,7343,14,0.3490566037735849,0.05345911949685535,17.0,0.4076923076923077,0.023076923076923078,3.0,0.516299224258426,53.0,53.0,0.0,5
7stgp0r,swp,361.0,153,11356,14,0.0997229916897507,0.0,0.0,0.30718954248366015,0.0196078431372549,3.0,0.2492480828362203,12.285714285714286,0.0,12.285714285714286,5
7stgp0r,tap,0.0,0,0,0,,,,,,,,,,,5
7stgp0r,all,,412,26217,14,,,,0.25485436893203883,0.007281553398058253,3.0,0.4640462979635158,12.714285714285714,1.7857142857142858,10.928571428571429,5
3zd4fdk,acc,205.0,84,7673,14,0.14146341463414633,0.00975609756097561,2.0,0.25,0.011904761904761904,1.0,0.051467581834274974,5.285714285714286,5.285714285714286,0.0,5
3zd4fdk,gyr,206.0,84,7501,14,0.2766990291262136,0.024271844660194174,5.0,0.35714285714285715,0.03571428571428571,3.0,0.3736246086954025,14.857142857142858,14.857142857142858,0.0,5
3zd4fdk,swp,361.0,154,11355,14,0.09418282548476455,0.0,0.0,0.22727272727272727,0.0,0.0,0.05803741280876929,3.7857142857142856,0.0,3.7857142857142856,5
3zd4fdk,tap,0.0,0,0,0,,,,,,,,,,,5
3zd4fdk,all,,322,26529,14,,,,0.2670807453416149,0.009316770186335404,3.0,0.14365504592223435,3.857142857142857,1.0714285714285714,2.7857142857142856,5
vk43uke,acc,644.0,273,7045,14,0.015527950310559006,0.0,0.0,0.336996336996337,0.11721611721611722,32.0,0.12325018942341856,54.0,54.0,0.0,5
vk43uke,gyr,645.0,266,6880,14,0.3085271317829457,0.024806201550387597,16.0,0.6165413533834586,0.12406015037593984,33.0,0.15009468382682892,4.357142857142857,4.357142857142857,0.0,5
vk43uke,swp,405.0,172,11293,14,0.11604938271604938,0.0,0.0,0.4186046511627907,0.05232558139534884,9.0,0.2433549945087928,45.642857142857146,0.0,45.642857142857146,5
vk43uke,tap,0.0,0,0,0,,,,,,,,,,,5
vk43uke,all,,711,25218,14,,,,0.4613220815752461,0.09142053445850915,65.0,0.1892963044023113,8.714285714285714,3.0714285714285716,5.642857142857143,5
b0602fr,acc,522.0,223,7217,14,0.09386973180076628,0.005747126436781609,3.0,0.09865470852017937,0.004484304932735426,1.0,0.19587383899858088,9.785714285714286,9.785714285714286,0.0,5
b0602fr,gyr,523.0,220,7048,14,0.31166347992351817,0.036328871892925434,19.0,0.16363636363636364,0.0,0.0,0.48032281686807676,52.42857142857143,52.42857142857143,0.0,5
b0602fr,swp,1401.0,599,9870,14,0.08208422555317631,0.0007137758743754461,1.0,0.08347245409015025,0.0,0.0,0.3738330856296339,87.07142857142857,0.0,87.07142857142857,5
b0602fr,tap,0.0,0,0,0,,,,,,,,,,,5
b0602fr,all,,1042,24135,14,,,,0.1036468330134357,0.0019193857965451055,2.0,0.3318176546948261,37.142857142857146,7.357142857142857,29.785714285714285,5
l1doqao,acc,632.0,262,7068,14,0.03481012658227848,0.0031645569620253164,2.0,0.07251908396946564,0.003816793893129771,1.0,0.05994452833486554,37.857142857142854,37.857142857142854,0.0,5
l1doqao,gyr,632.0,262,6897,14,0.34968354430379744,0.03955696202531646,25.0,0.45038167938931295,0.04580152671755725,12.0,0.12472853654723508,5.714285714285714,5.714285714285714,0.0,5
l1doqao,swp,742.0,317,10811,14,0.08221024258760108,0.0,0.0,0.14195583596214512,0.0,0.0,0.166753137439657,5.214285714285714,0.0,5.214285714285714,5
l1doqao,tap,0.0,0,0,0,,,,,,,,,,,5
l1doqao,all,,841,24776,14,,,,0.2164090368608799,0.0047562425683709865,4.0,0.12950297078697842,4.285714285714286,1.0,3.2857142857142856,5
855whqe,acc,88.0,37,7837,14,0.4090909090909091,0.045454545454545456,4.0,0.16216216216216217,0.0,0.0,0.07426066726054002,13.214285714285714,13.214285714285714,0.0,5
855whqe,gyr,88.0,37,7666,14,0.26136363636363635,0.011363636363636364,1.0,0.2972972972972973,0.0,0.0,0.30306182282429506,13.928571428571429,13.928571428571429,0.0,5
855whqe,swp,254.0,108,11508,14,0.14566929133858267,0.0,0.0,0.14814814814814814,0.0,0.0,0.08421608407220996,5.642857142857143,0.0,5.642857142857143,5
855whqe,tap,0.0,0,0,0,,,,,,,,,,,5
855whqe,all,,182,27011,14,,,,0.1813186813186813,0.0,0.0,0.14136211561252696,5.5,1.3571428571428572,4.142857142857143,5
ap1oez8,acc,145.0,55,7762,14,0.15172413793103448,0.0,0.0,0.7636363636363637,0.2,11.0,0.0531220115325084,2.4285714285714284,2.4285714285714284,0.0,5
ap1oez8,gyr,144.0,56,7591,14,0.18055555555555555,0.006944444444444444,1.0,0.125,0.0,0.0,0.5455494431071625,49.92857142857143,49.92857142857143,0.0,5
ap1oez8,swp,253.0,107,11510,14,0.1422924901185771,0.0,0.0,0.5794392523364486,0.09345794392523364,10.0,0.111746760934556,4.928571428571429,0.0,4.928571428571429,5
ap1oez8,tap,0.0,0,0,0,,,,,,,,,,,5
ap1oez8,all,,218,26863,14,,,,0.5091743119266054,0.0779816513761468,17.0,0.2195231288697949,3.7857142857142856,0.7857142857142857,3.0,5
v90gnf6,acc,522.0,215,7225,14,0.05363984674329502,0.0019157088122605363,1.0,0.04186046511627907,0.0,0.0,0.6380788875707983,161.85714285714286,161.85714285714286,0.0,5
v90gnf6,gyr,516.0,221,7054,14,0.3488372093023256,0.05426356589147287,28.0,0.3257918552036199,0.02262443438914027,5.0,0.4018465203983916,19.714285714285715,19.714285714285715,0.0,5
v90gnf6,swp,1401.0,599,9870,14,0.08493932905067808,0.0,0.0,0.1652754590984975,0.001669449081803005,1.0,0.12691958082429666,5.0,0.0,5.0,5
v90gnf6,tap,0.0,0,0,0,,,,,,,,,,,5
v90gnf6,all,,1035,24149,14,,,,0.17391304347826086,0.000966183574879227,1.0,0.3396631790908154,6.071428571428571,1.2142857142857142,4.857142857142857,5
z8taipm,acc,206.0,80,7676,14,0.10194174757281553,0.0,0.0,0.175,0.0125,1.0,0.5509981394374373,124.14285714285714,124.14285714285714,0.0,5
z8taipm,gyr,207.0,80,7504,14,0.32367149758454106,0.04830917874396135,10.0,0.4625,0.05,4.0,0.6525389500516565,91.0,91.0,0.0,5
z8taipm,swp,217.0,91,11562,14,0.10599078341013825,0.0,0.0,0.1978021978021978,0.0,0.0,0.579305103145907,160.92857142857142,0.0,160.92857142857142,5
z8taipm,tap,0.0,0,0,0,,,,,,,,,,,5
z8taipm,all,,251,26742,14,,,,0.2749003984063745,0.0199203187250996,5.0,0.580265862338136,219.07142857142858,147.85714285714286,71.21428571428571,5
vo441ru,acc,835.0,148,6979,14,0.02874251497005988,0.0011976047904191617,1.0,0.0,0.0,0.0,0.004292786164966247,2.0,2.0,0.0,5
vo441ru,gyr,631.0,260,6900,14,0.2662440570522979,0.014263074484944533,9.0,0.22692307692307692,0.0,0.0,0.0018771402817857837,3.142857142857143,3.142857142857143,0.0,5
vo441ru,swp,310.0,131,11429,14,0.14838709677419354,0.0032258064516129032,1.0,0.6183206106870229,0.1450381679389313,19.0,0.011723098405634772,2.5,0.0,2.5,5
vo441ru,tap,0.0,0,0,0,,,,,,,,,,,5
vo441ru,all,,539,25308,14,,,,0.2597402597402597,0.029684601113172542,16.0,0.006933049558117715,2.2857142857142856,0.42857142857142855,1.8571428571428572,5
ha3ev43,acc,115.0,49,7798,14,0.34782608695652173,0.0,0.0,0.5306122448979592,0.12244897959183673,6.0,0.10400434320737009,9.5,9.5,0.0,5
ha3ev43,gyr,115.0,48,7628,14,0.3130434782608696,0.017391304347826087,2.0,0.4375,0.020833333333333332,1.0,0.26690957348235,5.357142857142857,5.357142857142857,0.0,5
ha3ev43,swp,260.0,110,11500,14,0.14615384615384616,0.0,0.0,0.35454545454545455,0.00909090909090909,1.0,0.2532480572969387,29.285714285714285,0.0,29.285714285714285,5
ha3ev43,tap,0.0,0,0,0,,,,,,,,,,,5
ha3ev43,all,,207,26926,14,,,,0.41545893719806765,0.03864734299516908,8.0,0.2203511717625047,14.214285714285714,3.9285714285714284,10.285714285714286,5
r13q05q,acc,748.0,226,6988,14,0.029411764705882353,0.0,0.0,0.05752212389380531,0.008849557522123894,2.0,0.11432135273568411,20.785714285714285,20.785714285714285,0.0,15
r13q05q,gyr,646.0,254,6891,14,0.24303405572755418,0.017027863777089782,11.0,0.2283464566929134,0.011811023622047244,3.0,0.31058074442973566,9.928571428571429,9.928571428571429,0.0,15
r13q05q,swp,357.0,152,11361,14,0.11204481792717087,0.0056022408963585435,2.0,0.046052631578947366,0.0,0.0,0.14180132023727499,4.357142857142857,0.0,4.357142857142857,15
r13q05q,tap,0.0,0,0,0,,,,,,,,,,,15
r13q05q,all,,632,25240,14,,,,0.12341772151898735,0.007911392405063292,5.0,0.19165818683765928,3.857142857142857,0.7142857142857143,3.142857142857143,15
68n9ll,acc,262.0,111,7589,14,0.10305343511450382,0.0,0.0,0.08108108108108109,0.0,0.0,0.45422106857463646,27.285714285714285,27.285714285714285,0.0,15
68n9ll,gyr,262.0,111,7418,14,0.2862595419847328,0.030534351145038167,8.0,0.5405405405405406,0.11711711711711711,13.0,0.5786614887721128,70.28571428571429,70.28571428571429,0.0,15
68n9ll,swp,411.0,174,11285,14,0.14841849148418493,0.0072992700729927005,3.0,0.27011494252873564,0.011494252873563218,2.0,0.36695287693996653,78.14285714285714,0.0,78.14285714285714,15
68n9ll,tap,0.0,0,0,0,,,,,,,,,,,15
68n9ll,all,,396,26292,14,,,,0.29292929292929293,0.015151515151515152,6.0,0.4515445258051199,25.785714285714285,8.071428571428571,17.714285714285715,15
ipuyiii,acc,149.0,61,7752,14,0.0738255033557047,0.0,0.0,0.39344262295081966,0.03278688524590164,2.0,0.296719829304718,20.5,20.5,0.0,15
ipuyiii,gyr,149.0,61,7581,14,0.26174496644295303,0.006711409395973154,1.0,0.47540983606557374,0.04918032786885246,3.0,0.4966578088552431,39.0,39.0,0.0,15
ipuyiii,swp,265.0,112,11493,14,0.13962264150943396,0.0,0.0,0.19642857142857142,0.0,0.0,0.10451082384963681,7.0,0.0,7.0,15
ipuyiii,tap,0.0,0,0,0,,,,,,,,,,,15
ipuyiii,all,,234,26826,14,,,,0.32051282051282054,0.01282051282051282,3.0,0.2560407906102627,8.214285714285714,2.4285714285714284,5.785714285714286,15
z8c5rtb,acc,436.0,185,7341,14,0.02522935779816514,0.0,0.0,0.08108108108108109,0.0,0.0,0.5660894076535509,183.71428571428572,183.71428571428572,0.0,15
z8c5rtb,gyr,435.0,184,7172,14,0.2942528735632184,0.027586206896551724,12.0,0.31521739130434784,0.010869565217391304,2.0,0.5836270899299132,74.07142857142857,74.07142857142857,0.0,15
z8c5rtb,swp,1326.0,567,9977,14,0.11312217194570136,0.0007541478129713424,1.0,0.15167548500881833,0.003527336860670194,2.0,0.3092835048574423,29.428571428571427,0.0,29.428571428571427,15
z8c5rtb,tap,0.0,0,0,0,,,,,,,,,,,15
z8c5rtb,all,,936,24490,14,,,,0.16987179487179488,0.002136752136752137,2.0,0.46446119284043075,22.214285714285715,6.642857142857143,15.571428571428571,15
7stgp0r,acc,315.0,129,7518,14,0.047619047619047616,0.0,0.0,0.03875968992248062,0.0,0.0,0.6989842348119152,172.78571428571428,172.78571428571428,0.0,15
7stgp0r,gyr,318.0,130,7343,14,0.29874213836477986,0.03773584905660377,12.0,0.3153846153846154,0.0,0.0,0.5738067696318568,73.78571428571429,73.78571428571429,0.0,15
7stgp0r,swp,361.0,153,11356,14,0.0997229916897507,0.0,0.0,0.29411764705882354,0.0196078431372549,3.0,0.2609318871251414,13.142857142857142,0.0,13.142857142857142,15
7stgp0r,tap,0.0,0,0,0,,,,,,,,,,,15
7stgp0r,all,,412,26217,14,,,,0.220873786407767,0.0024271844660194173,1.0,0.47586216405285303,12.857142857142858,1.7857142857142858,11.071428571428571,15
