OriginalUser,Module,NumOfTrnData,NumOfTstData,NumOfAttData,NumOfAtt,FRR_trn,FRRConf_trn,NumOfUnlocks_trn,FRR_tst,FRRConf_tst,NumOfUnlocks_tst,FAR,NumOfAcceptTL,Nu,Gamma
cp7kjhx,swp,35,37,1705,14,0.11428571428571427,0.0,0,0.4864864864864865,0.054054054054054064,2,0.6118092670348939,33.42857142857143,0.01,0.01
cp7kjhx,tap,357,129,13103,14,0.2380952380952381,0.0056022408963585435,2,0.372093023255814,0.05426356589147287,7,0.6831762895925741,97.71428571428572,0.24,0.01
r13q05q,acc,837,139,6422,14,0.011947431302270013,0.0,0,0.0,0.0,0,0.11327446669022552,32.5,0.01,0.001
r13q05q,gyr,363,152,5955,14,0.01928374655647383,0.0,0,0.09210526315789473,0.006578947368421052,1,0.69012383590673,61.214285714285715,0.01,0.01
r13q05q,swp,21,13,1743,14,0.09523809523809523,0.0,0,0.6923076923076923,0.15384615384615385,2,0.3857206631950674,7.357142857142858,0.01,0.01
r13q05q,tap,274,112,13203,14,0.291970802919708,0.01824817518248175,5,0.23214285714285715,0.0,0,0.7979747907631592,459.1428571428572,0.24,0.01
4l9kvp8,acc,118,49,7231,14,0.025423728813559324,0.0,0,0.1020408163265306,0.0,0,0.14827065118442798,3.071428571428572,0.01,0.001
4l9kvp8,gyr,118,49,6303,14,0.03389830508474576,0.0,0,0.16326530612244894,0.0,0,0.6698946404944067,51.64285714285714,0.01,0.01
4l9kvp8,swp,152,6,1619,14,0.02631578947368421,0.0,0,0.0,0.0,0,0.7946885444928284,57.92857142857143,0.01,0.01
4l9kvp8,tap,186,138,13265,14,0.25268817204301075,0.005376344086021507,1,0.12318840579710146,0.0,0,0.840113732828892,540.9285714285714,0.24,0.01
lm8ujtt,acc,235,97,7066,14,0.01276595744680851,0.0,0,0.6082474226804123,0.24742268041237114,24,0.1989534287634767,14.0,0.01,0.001
